timestamp_before		timestamp_after       		server_response_time
1405566102.5407615		1405566103.0365305		0.49576902389526367
1405566107.463378		1405566108.2686801		0.80530214309692383
1405566112.3916283		1405566112.8450165		0.45338821411132812
1405566117.0105386		1405566117.4702516		0.45971298217773438
1405566121.2264209		1405566121.7266932		0.50027227401733398
1405566126.5586004		1405566127.005373		0.44677257537841797
1405566131.3681288		1405566132.0706959		0.70256710052490234
1405566136.8893948		1405566137.3333464		0.44395160675048828
1405566140.1364846		1405566140.5837207		0.44723606109619141
1405566145.2021685		1405566145.9530368		0.75086832046508789
1405566151.7750635		1405566152.2769413		0.50187778472900391
1405566156.3886471		1405566156.8904781		0.5018310546875
1405566161.8176951		1405566162.2671671		0.44947195053100586
1405566166.6369486		1405566167.3400154		0.70306682586669922
1405566173.0565338		1405566173.5097847		0.45325088500976562
1405566176.8795338		1405566177.3812561		0.50172233581542969
1405566181.0068235		1405566181.4702392		0.46341562271118164
1405566186.0454969		1405566186.4960938		0.45059680938720703
1405566191.051693		1405566192.3051329		1.2534399032592773
1405566196.9095917		1405566198.4739027		1.5643110275268555
1405566202.492537		1405566202.9475751		0.45503807067871094
1405566207.3592429		1405566207.8106575		0.45141458511352539
1405566212.3455248		1405566212.8002768		0.45475196838378906
1405566217.320086		1405566217.7666206		0.44653463363647461
1405566221.5269289		1405566221.9803448		0.45341587066650391
1405566226.8973479		1405566227.3475609		0.45021295547485352
1405566232.1700029		1405566232.6260009		0.45599794387817383
1405566236.6570911		1405566237.1119604		0.45486927032470703
1405566240.892333		1405566241.3461099		0.45377683639526367
1405566246.3007441		1405566246.7489204		0.44817638397216797
1405566251.5692921		1405566252.0376382		0.46834611892700195
1405566256.04529		1405566256.5122409		0.46695089340209961
1405566260.2710943		1405566260.716198		0.44510364532470703
1405566264.3347702		1405566265.0931945		0.75842428207397461
1405566269.5124874		1405566269.9739952		0.46150779724121094
1405566273.7354221		1405566274.2385464		0.50312423706054688
1405566278.2415829		1405566278.7190042		0.47742128372192383
1405566282.5025616		1405566282.9770727		0.47451114654541016
1405566287.3824792		1405566287.8361192		0.45363998413085938
1405566292.2961874		1405566293.5465136		1.2503261566162109
1405566297.153717		1405566297.6103811		0.45666408538818359
1405566301.8712282		1405566302.3169947		0.44576644897460938
1405566306.2141771		1405566306.6870341		0.47285699844360352
1405566311.1033907		1405566311.5607576		0.457366943359375
1405566315.3356624		1405566315.7821593		0.44649696350097656
1405566319.7881708		1405566320.2394986		0.45132780075073242
1405566323.8741341		1405566324.4722562		0.59812211990356445
1405566328.9900312		1405566329.4383793		0.44834804534912109
1405566334.2172489		1405566334.6631727		0.44592380523681641
1405566338.6791821		1405566339.640121		0.96093893051147461
1405566343.6539397		1405566344.8578668		1.2039270401000977
1405566349.2799125		1405566349.7250633		0.44515085220336914
1405566353.3017168		1405566353.7577262		0.4560093879699707
1405566358.4251838		1405566358.8815346		0.45635080337524414
1405566362.2409616		1405566362.6954079		0.45444631576538086
1405566367.5598288		1405566368.0255909		0.46576213836669922
1405566371.7973833		1405566372.5010128		0.70362949371337891
1405566376.1099668		1405566376.5665417		0.45657491683959961
1405566379.9430695		1405566380.4038768		0.46080732345581055
1405566385.1810942		1405566385.6641836		0.48308944702148438
1405566390.1785507		1405566391.0377021		0.85915136337280273
1405566394.3972416		1405566394.9911985		0.59395694732666016
1405566398.6334925		1405566399.3295274		0.69603490829467773
1405566404.1439323		1405566404.8511219		0.70718955993652344
1405566409.3165264		1405566409.7736473		0.45712089538574219
1405566413.8020639		1405566414.2470307		0.44496679306030273
1405566417.6130676		1405566418.0638566		0.45078897476196289
1405566422.6299052		1405566423.2248473		0.59494209289550781
1405566427.657877		1405566428.1597404		0.50186347961425781
1405566431.9683256		1405566432.4430609		0.47473526000976562
1405566436.1850457		1405566436.6666813		0.48163557052612305
1405566440.3213267		1405566440.7736878		0.45236110687255859
1405566446.1686807		1405566446.7403436		0.57166290283203125
1405566451.2540884		1405566451.7144146		0.46032619476318359
1405566454.6860814		1405566455.1386681		0.45258665084838867
1405566459.6476312		1405566460.117918		0.47028684616088867
1405566465.7360573		1405566466.2354317		0.4993743896484375
1405566469.4577808		1405566469.9086227		0.45084190368652344
1405566474.4124289		1405566474.867435		0.45500612258911133
1405566479.3077869		1405566480.2159662		0.90817928314208984
1405566485.0411768		1405566485.5431848		0.50200796127319336
1405566489.1614022		1405566489.6670275		0.50562524795532227
1405566492.4624252		1405566492.9161243		0.45369911193847656
1405566497.7356186		1405566498.1906977		0.45507907867431641
1405566502.7183142		1405566503.2216902		0.50337600708007812
1405566506.8505511		1405566507.3060141		0.45546293258666992
1405566512.503274		1405566513.7471399		1.243865966796875
1405566517.6405954		1405566518.0908203		0.45022487640380859
1405566522.3112316		1405566523.1138973		0.80266571044921875
1405566526.3238754		1405566526.7699537		0.44607830047607422
1405566530.8079958		1405566532.1670294		1.3590335845947266
1405566536.880064		1405566537.3361053		0.45604133605957031
1405566542.3935614		1405566542.8435984		0.45003700256347656
1405566547.7232857		1405566548.1698818		0.44659614562988281
1405566552.9835143		1405566553.6505499		0.66703557968139648
1405566558.1722708		1405566558.6218309		0.44956016540527344
1405566563.2990141		1405566563.7962375		0.4972233772277832
1405566567.4156408		1405566567.8802428		0.46460199356079102
1405566572.283432		1405566572.7666512		0.48321914672851562
1405566576.3780627		1405566576.8329258		0.45486307144165039
1405566581.4007993		1405566581.8728914		0.4720921516418457
1405566585.9013638		1405566586.5006938		0.59932994842529297
1405566590.496593		1405566591.496181		0.9995880126953125
1405566594.7288532		1405566595.1774378		0.44858455657958984
1405566599.9868703		1405566600.4610615		0.47419118881225586
1405566605.2827511		1405566605.7324839		0.44973278045654297
1405566610.107235		1405566610.5731449		0.46590995788574219
1405566615.482728		1405566615.9345398		0.45181179046630859
1405566621.1469679		1405566621.5932407		0.44627285003662109
1405566625.9732122		1405566627.2254043		1.2521920204162598
1405566632.1075149		1405566632.8064008		0.69888591766357422
1405566637.3184433		1405566637.7723265		0.45388317108154297
1405566640.9789724		1405566641.4395394		0.46056699752807617
1405566645.1461926		1405566645.5942984		0.44810581207275391
1405566651.4412704		1405566651.9972324		0.55596208572387695
1405566655.2193241		1405566656.5737329		1.3544087409973145
1405566660.5912437		1405566661.0541239		0.46288013458251953
1405566664.6659012		1405566665.1265278		0.46062660217285156
1405566670.2852321		1405566670.7592659		0.47403383255004883
1405566673.326055		1405566673.7835951		0.45754003524780273
1405566678.2027082		1405566678.6574249		0.45471668243408203
1405566682.3752737		1405566683.3544817		0.97920799255371094
1405566687.9785519		1405566688.5808959		0.60234403610229492
1405566692.5809445		1405566693.0249815		0.44403696060180664
1405566696.2400789		1405566696.6963878		0.45630884170532227
1405566701.2230606		1405566701.7225761		0.49951553344726562
1405566706.2663355		1405566706.7124748		0.44613933563232422
1405566710.705142		1405566711.1667943		0.46165227890014648
1405566714.9385233		1405566715.4095783		0.47105503082275391
1405566720.303648		1405566720.7532759		0.44962787628173828
1405566724.7888584		1405566725.5635343		0.77467584609985352
1405566729.9753175		1405566730.6855812		0.71026372909545898
1405566734.2846637		1405566734.7655773		0.48091363906860352
1405566738.9415474		1405566739.4023676		0.46082019805908203
1405566743.5442753		1405566744.0439076		0.49963235855102539
1405566748.0699234		1405566748.5232615		0.4533381462097168
1405566753.8815947		1405566754.3811383		0.49954366683959961
1405566758.5092678		1405566758.9714665		0.46219873428344727
1405566762.3477564		1405566762.7964087		0.44865226745605469
1405566766.5649753		1405566767.0180383		0.45306301116943359
1405566771.6631413		1405566772.1227131		0.45957183837890625
1405566776.2501187		1405566777.0033016		0.75318288803100586
1405566781.4213085		1405566782.4238172		1.0025086402893066
1405566786.0454021		1405566786.5446939		0.49929189682006836
1405566790.5595837		1405566791.0616746		0.5020909309387207
1405566795.4817791		1405566795.9797621		0.49798297882080078
1405566800.0001783		1405566800.5114951		0.51131677627563477
1405566805.5362816		1405566805.9998665		0.46358489990234375
1405566810.1788416		1405566810.6305766		0.45173501968383789
1405566814.7983103		1405566815.2802219		0.48191165924072266
1405566819.4080033		1405566819.8622413		0.45423793792724609
1405566823.62503		1405566824.1100588		0.48502874374389648
1405566828.2829704		1405566829.5635643		1.2805938720703125
1405566834.0019522		1405566834.4571524		0.4552001953125
1405566838.7004542		1405566839.1710739		0.47061967849731445
1405566843.6061282		1405566844.3312731		0.72514486312866211
1405566847.9231424		1405566848.3818913		0.45874881744384766
1405566852.4154625		1405566853.3674273		0.9519648551940918
1405566857.4985228		1405566858.7957826		1.2972598075866699
1405566862.4197345		1405566862.8871803		0.46744585037231445
1405566866.4311595		1405566866.9388785		0.50771903991699219
1405566870.550549		1405566870.9969039		0.44635486602783203
1405566876.2804184		1405566876.7816978		0.50127935409545898
1405566880.3961587		1405566880.854516		0.45835733413696289
1405566885.6274719		1405566886.0961661		0.46869421005249023
1405566890.4466658		1405566890.9096451		0.46297931671142578
1405566894.9210763		1405566895.3844132		0.46333694458007812
1405566899.4028182		1405566899.8909373		0.48811912536621094
1405566903.9937077		1405566904.4409428		0.447235107421875
1405566908.456821		1405566908.928546		0.4717249870300293
1405566913.3332477		1405566913.7965918		0.46334409713745117
1405566916.7540865		1405566917.216877		0.46279048919677734
1405566921.3901949		1405566921.8574219		0.46722698211669922
1405566925.4787512		1405566925.936192		0.45744085311889648
1405566931.1520114		1405566931.6144524		0.46244096755981445
1405566934.5795269		1405566935.0288477		0.44932079315185547
1405566940.0926285		1405566940.5851793		0.49255084991455078
1405566945.9037981		1405566946.4001422		0.49634408950805664
1405566949.6138058		1405566950.2185783		0.60477256774902344
1405566954.6237249		1405566955.0742602		0.45053529739379883
1405566959.106596		1405566959.5587149		0.45211887359619141
1405566963.8157482		1405566964.2686882		0.45293998718261719
1405566969.3484659		1405566969.8051567		0.45669078826904297
1405566974.7358284		1405566975.1967144		0.46088600158691406
1405566979.7429557		1405566980.2079067		0.4649510383605957
1405566983.8480787		1405566984.3140426		0.46596384048461914
1405566988.7419581		1405566989.5078311		0.76587295532226562
1405566994.323298		1405566994.7813849		0.45808696746826172
1405566998.1460023		1405566998.6040463		0.45804405212402344
1405567003.1711555		1405567003.6708269		0.49967145919799805
1405567007.2876549		1405567007.7503119		0.46265697479248047
1405567011.9091148		1405567012.4085283		0.49941349029541016
1405567016.0265141		1405567016.4805441		0.45403003692626953
1405567020.257432		1405567020.7069793		0.44954729080200195
1405567024.8189383		1405567025.277885		0.45894670486450195
1405567029.7764683		1405567030.2286401		0.45217180252075195
1405567034.2446461		1405567034.6925926		0.44794654846191406
1405567039.3390446		1405567039.7898288		0.45078420639038086
1405567044.367939		1405567044.8135519		0.44561290740966797
1405567048.9843578		1405567049.791832		0.80747413635253906
1405567053.9035273		1405567054.3513937		0.44786643981933594
1405567058.6220846		1405567059.4265532		0.80446863174438477
1405567063.0351596		1405567063.4881124		0.45295286178588867
1405567067.5015278		1405567067.9654231		0.46389532089233398
1405567072.7935629		1405567073.2538757		0.46031284332275391
1405567077.1197414		1405567077.9134398		0.79369831085205078
1405567081.9292746		1405567082.6325769		0.70330238342285156
1405567086.2639885		1405567086.7638388		0.49985027313232422
1405567090.7788939		1405567091.2299218		0.45102787017822266
1405567096.2045212		1405567096.6652317		0.46071052551269531
1405567100.0262337		1405567100.4728518		0.44661808013916016
1405567104.2473097		1405567105.4960093		1.2486996650695801
1405567110.0061464		1405567110.4598112		0.45366477966308594
1405567114.2205448		1405567114.6794276		0.45888280868530273
1405567119.3485837		1405567119.8130126		0.46442890167236328
1405567123.9824071		1405567124.4343982		0.45199108123779297
1405567128.8508787		1405567129.6703672		0.819488525390625
1405567133.7919602		1405567134.2443199		0.45235967636108398
1405567138.9080143		1405567139.3647814		0.45676708221435547
1405567143.1316152		1405567143.8047261		0.6731109619140625
1405567148.4231272		1405567148.9490843		0.52595710754394531
1405567154.2723794		1405567154.7208166		0.44843721389770508
1405567157.7011452		1405567158.1654243		0.4642791748046875
1405567161.6360283		1405567162.0841284		0.44810009002685547
1405567166.748167		1405567167.2006083		0.45244121551513672
1405567171.0709085		1405567171.5629644		0.49205589294433594
1405567175.6960621		1405567176.1443605		0.44829845428466797
1405567180.4193096		1405567181.0047464		0.58543682098388672
1405567187.1135802		1405567187.628541		0.51496076583862305
1405567190.4494991		1405567190.9531918		0.503692626953125
1405567195.7736969		1405567196.2348633		0.4611663818359375
1405567199.6999178		1405567200.1926203		0.49270248413085938
1405567205.0041633		1405567205.469902		0.46573877334594727
1405567209.9355602		1405567210.436038		0.50047779083251953
1405567214.123065		1405567214.577158		0.45409297943115234
1405567220.1783066		1405567220.6803427		0.50203609466552734
1405567224.295866		1405567224.7415991		0.44573307037353516
1405567228.1232834		1405567228.5687027		0.4454193115234375
1405567232.9798126		1405567233.4315367		0.45172405242919922
1405567237.9651365		1405567238.4659529		0.50081634521484375
1405567242.88836		1405567243.6908684		0.80250835418701172
1405567247.3039246		1405567247.7611146		0.45719003677368164
1405567251.1301546		1405567252.3809395		1.2507848739624023
1405567258.0949183		1405567258.5617123		0.46679401397705078
1405567262.5718899		1405567263.0201621		0.4482722282409668
1405567268.3107376		1405567268.7563171		0.44557952880859375
1405567272.3482771		1405567272.7999401		0.45166301727294922
1405567278.1274619		1405567278.6051078		0.4776458740234375
1405567283.5296917		1405567283.9849844		0.45529270172119141
1405567288.0793142		1405567288.5348272		0.45551300048828125
1405567292.9546385		1405567293.6276121		0.6729736328125
1405567299.0262241		1405567299.486352		0.46012783050537109
1405567303.4967523		1405567303.9485173		0.45176506042480469
1405567307.7064714		1405567308.1882343		0.48176288604736328
1405567313.406158		1405567313.866343		0.46018505096435547
1405567317.4657135		1405567317.9386082		0.47289466857910156
1405567323.1550331		1405567323.6039906		0.44895744323730469
1405567326.8162279		1405567327.2742243		0.45799636840820312
1405567331.7854815		1405567332.2453365		0.45985507965087891
1405567335.9692564		1405567336.4207497		0.45149326324462891
1405567340.9390788		1405567341.3937235		0.45464468002319336
1405567346.4599328		1405567346.9047966		0.44486379623413086
1405567350.6909256		1405567351.1910906		0.50016498565673828
1405567356.8053627		1405567357.2512693		0.44590663909912109
1405567360.4622498		1405567360.9198122		0.45756244659423828
1405567365.0977364		1405567365.5547876		0.45705127716064453
1405567370.3795071		1405567370.8266754		0.44716835021972656
1405567374.8064318		1405567375.272378		0.46594619750976562
1405567380.0806952		1405567380.5344715		0.45377635955810547
1405567384.6501789		1405567385.9056749		1.2554960250854492
1405567389.4849286		1405567389.9542227		0.46929407119750977
1405567394.8987083		1405567395.3501811		0.45147275924682617
1405567399.1357226		1405567399.5849514		0.44922876358032227
1405567404.0005341		1405567404.4510994		0.45056533813476562
1405567408.7219162		1405567409.1768942		0.45497798919677734
1405567413.3018703		1405567413.7564073		0.45453691482543945
1405567417.5195184		1405567418.4783883		0.95886993408203125
1405567421.7511339		1405567422.2016573		0.45052337646484375
1405567426.3719234		1405567427.1781597		0.80623626708984375
1405567431.695406		1405567432.1513968		0.45599079132080078
1405567436.9633875		1405567437.4151764		0.45178890228271484
1405567442.8372116		1405567443.2949457		0.45773410797119141
1405567446.2554951		1405567446.7048321		0.44933700561523438
1405567451.4950962		1405567452.0734305		0.57833433151245117
1405567455.6956987		1405567456.4097457		0.71404695510864258
1405567460.0345154		1405567460.4840722		0.44955682754516602
1405567464.351943		1405567464.8011127		0.44916963577270508
1405567468.9722929		1405567469.4243517		0.45205879211425781
1405567473.2795181		1405567473.7484035		0.46888542175292969
1405567478.8137398		1405567479.3148823		0.50114250183105469
1405567483.9229221		1405567484.3842964		0.46137428283691406
1405567488.3990726		1405567488.9530325		0.55395984649658203
1405567492.6791382		1405567493.3830423		0.70390415191650391
1405567497.1009002		1405567497.5654554		0.46455526351928711
1405567501.7230816		1405567502.4185305		0.69544887542724609
1405567506.4231062		1405567506.8681183		0.44501209259033203
1405567510.9052887		1405567511.3705888		0.46530008316040039
1405567516.2797308		1405567516.781754		0.50202322006225586
1405567520.410697		1405567520.9119835		0.50128650665283203
1405567524.904892		1405567525.3605413		0.45564937591552734
1405567529.7824798		1405567530.4472108		0.66473102569580078
1405567534.4720001		1405567534.9224052		0.45040512084960938
1405567538.9379883		1405567539.3947964		0.45680809020996094
1405567544.3096886		1405567544.7765784		0.46688985824584961
1405567548.5423546		1405567548.9948158		0.45246124267578125
1405567553.2591848		1405567554.5112686		1.2520837783813477
1405567559.289803		1405567559.7431507		0.45334768295288086
1405567564.3026752		1405567564.7586069		0.45593166351318359
1405567568.922473		1405567569.3722219		0.44974899291992188
1405567573.3913136		1405567573.8577433		0.46642971038818359
1405567577.8543634		1405567578.3108568		0.45649337768554688
1405567582.8916435		1405567583.3495712		0.45792770385742188
1405567587.7601738		1405567588.214304		0.45413017272949219
1405567592.6236496		1405567593.0732012		0.44955158233642578
1405567597.1607523		1405567597.6128874		0.45213508605957031
1405567602.1860328		1405567602.637394		0.45136117935180664
1405567607.7947636		1405567608.2589307		0.46416711807250977
1405567610.8332777		1405567611.2939587		0.46068096160888672
1405567615.8574882		1405567616.3466673		0.48917913436889648
1405567620.3577662		1405567620.8075314		0.44976520538330078
1405567625.2255049		1405567625.6971684		0.47166347503662109
1405567630.1087332		1405567630.5821781		0.47344493865966797
1405567634.754487		1405567636.0050054		1.2505183219909668
1405567640.5074501		1405567640.9806633		0.47321319580078125
1405567645.912499		1405567647.1571188		1.2446198463439941
1405567650.7797747		1405567651.2272954		0.44752073287963867
1405567656.0310707		1405567656.4772444		0.44617366790771484
1405567661.4023752		1405567661.8513317		0.44895648956298828
1405567666.3012466		1405567666.8827405		0.58149385452270508
1405567671.2977262		1405567671.7612429		0.4635167121887207
1405567675.3646851		1405567675.8608513		0.49616622924804688
1405567681.5580125		1405567682.0044355		0.44642305374145508
1405567686.7776008		1405567687.239872		0.46227121353149414
1405567692.1033998		1405567692.5559855		0.45258569717407227
1405567695.1168232		1405567695.5657778		0.44895458221435547
1405567700.473278		1405567700.9415417		0.46826362609863281
1405567706.136991		1405567706.5936928		0.45670175552368164
1405567710.189292		1405567710.6449986		0.45570659637451172
1405567714.8158183		1405567715.6183872		0.80256891250610352
1405567719.6179318		1405567720.078887		0.46095514297485352
1405567723.8589969		1405567724.3225985		0.46360158920288086
1405567727.2776518		1405567727.7325268		0.45487499237060547
1405567731.6010275		1405567732.0964665		0.49543905258178711
1405567737.0028181		1405567737.4538088		0.45099067687988281
1405567741.0373378		1405567741.4832659		0.44592809677124023
1405567745.1900616		1405567745.6423612		0.45229959487915039
1405567750.0542121		1405567750.6848102		0.63059806823730469
1405567755.0985889		1405567755.5730128		0.47442388534545898
1405567758.9408808		1405567759.3883128		0.44743204116821289
1405567763.5662956		1405567764.1506534		0.58435773849487305
1405567768.6652632		1405567769.1127391		0.44747591018676758
1405567772.3242798		1405567772.7890625		0.46478271484375
1405567777.2043295		1405567777.6604352		0.45610570907592773
1405567782.0324631		1405567782.73489		0.70242691040039062
1405567786.8349328		1405567787.2986689		0.46373605728149414
1405567792.1273313		1405567792.6085043		0.48117303848266602
1405567796.6093636		1405567797.1074934		0.49812984466552734
1405567802.0298166		1405567802.4927077		0.4628911018371582
1405567805.7123547		1405567806.1653638		0.45300912857055664
1405567810.1659412		1405567810.6403513		0.47441005706787109
1405567815.2136927		1405567815.6785917		0.46489906311035156
1405567820.2290678		1405567820.6829767		0.45390892028808594
1405567825.5278044		1405567825.9770312		0.44922685623168945
1405567830.9071312		1405567831.5588636		0.65173244476318359
1405567834.9316511		1405567835.3968496		0.46519851684570312
1405567839.3990192		1405567839.8531504		0.45413112640380859
1405567844.5534716		1405567845.0135717		0.46010017395019531
1405567849.5251532		1405567849.9742289		0.44907569885253906
1405567854.9659986		1405567855.4635835		0.49758481979370117
1405567859.8883896		1405567860.3429775		0.45458793640136719
1405567864.1061497		1405567864.9047632		0.79861354827880859
1405567868.9208555		1405567869.3840933		0.46323776245117188
1405567873.3987994		1405567873.8492632		0.45046377182006836
1405567878.6725826		1405567879.1168718		0.44428920745849609
1405567884.334033		1405567884.7864747		0.45244169235229492
1405567888.4054651		1405567888.8639445		0.45847940444946289
1405567893.2759409		1405567893.7368536		0.46091270446777344
1405567897.9910297		1405567898.5929728		0.60194301605224609
1405567902.7046242		1405567904.3205009		1.6158766746520996
1405567908.8446822		1405567909.3004141		0.45573186874389648
1405567915.0745573		1405567915.7772412		0.70268392562866211
1405567920.0511074		1405567920.5034571		0.45234966278076172
1405567923.7262125		1405567924.2207737		0.49456119537353516
1405567928.6636953		1405567929.1238794		0.46018409729003906
1405567932.8973265		1405567933.3702087		0.47288227081298828
1405567939.0887203		1405567939.5903063		0.50158596038818359
1405567944.4128785		1405567944.8658586		0.45298004150390625
1405567948.2351956		1405567948.6932116		0.45801591873168945
1405567953.112072		1405567953.5842285		0.47215652465820312
1405567958.8200293		1405567959.2944651		0.47443580627441406
1405567963.7163692		1405567964.177434		0.46106481552124023
1405567967.529211		1405567967.9766321		0.44742107391357422
1405567972.4045572		1405567972.8643827		0.45982551574707031
1405567977.2754726		1405567977.7309532		0.45548057556152344
1405567983.0574389		1405567983.5225773		0.46513843536376953
1405567987.9287786		1405567988.3853564		0.45657777786254883
1405567991.7399135		1405567992.1902275		0.45031404495239258
1405567996.3611369		1405567996.8164129		0.4552760124206543
1405568001.2891455		1405568002.5424519		1.2533063888549805
1405568006.5531092		1405568007.0131607		0.46005153656005859
1405568011.4820352		1405568011.950448		0.46841287612915039
1405568015.5630817		1405568016.0175633		0.45448160171508789
1405568020.3878045		1405568020.9888268		0.60102224349975586
1405568025.0949574		1405568025.5400743		0.44511699676513672
1405568029.5516772		1405568030.1345992		0.58292198181152344
1405568035.4500656		1405568035.9055233		0.45545768737792969
1405568039.1030931		1405568039.5506268		0.44753360748291016
1405568043.7102575		1405568044.1899996		0.47974205017089844
1405568047.8079176		1405568048.6177373		0.80981969833374023
1405568053.7445469		1405568054.2312837		0.48673677444458008
1405568059.0643325		1405568059.7691946		0.70486211776733398
